zone,tech,year,unit,value
bus213,U20b_a1,2020,MW,0.0
bus213,U76a_a1,2020,MW,0.0
bus213,U76b_a1,2020,MW,0.0
bus213,U20c_a1,2020,MW,0.0
bus213,U20d_a1,2020,MW,0.0
bus213,U76c_a1,2020,MW,0.0
bus213,U76d_a1,2020,MW,0.0
bus213,U100a_a1,2020,MW,0.0
bus213,U100b_a1,2020,MW,0.0
bus213,U100c_a1,2020,MW,0.0
bus213,U197a_a1,2020,MW,0.0
bus213,U197b_a1,2020,MW,0.0
bus213,U197c_a1,2020,MW,0.0
bus213,U12a_a1,2020,MW,0.0
bus213,U12b_a1,2020,MW,0.0
bus213,U12c_a1,2020,MW,0.0
bus213,U12d_a1,2020,MW,0.0
bus213,U12e_a1,2020,MW,0.0
bus213,U155a_a1,2020,MW,0.0
bus213,U155b_a1,2020,MW,0.0
bus213,U400a_a1,2020,MW,0.0
bus213,U400b_a1,2020,MW,0.0
bus213,U50a_a1,2020,MW,0.0
bus213,U50b_a1,2020,MW,0.0
bus213,U50c_a1,2020,MW,0.0
bus213,U50d_a1,2020,MW,0.0
bus213,U50e_a1,2020,MW,0.0
bus213,U50f_a1,2020,MW,0.0
bus213,U155c_a1,2020,MW,0.0
bus213,U155d_a1,2020,MW,0.0
bus213,U350_a1,2020,MW,0.0
bus213,U20a_a2,2020,MW,0.0
bus213,U20b_a2,2020,MW,0.0
bus213,U76a_a2,2020,MW,0.0
bus213,U76b_a2,2020,MW,0.0
bus213,U20c_a2,2020,MW,0.0
bus213,U20d_a2,2020,MW,0.0
bus213,U76c_a2,2020,MW,0.0
bus213,U76d_a2,2020,MW,0.0
bus213,U100a_a2,2020,MW,0.0
bus213,U100b_a2,2020,MW,0.0
bus213,U100c_a2,2020,MW,0.0
bus213,U197a_a2,2020,MW,0.0
bus213,U197b_a2,2020,MW,0.0
bus213,U197c_a2,2020,MW,0.0
bus213,U12a_a2,2020,MW,0.0
bus213,U12b_a2,2020,MW,0.0
bus213,U12c_a2,2020,MW,0.0
bus213,U12d_a2,2020,MW,0.0
bus213,U12e_a2,2020,MW,0.0
bus213,U155a_a2,2020,MW,0.0
bus213,U155b_a2,2020,MW,0.0
bus213,U400a_a2,2020,MW,0.0
bus213,U400b_a2,2020,MW,0.0
bus213,U50a_a2,2020,MW,0.0
bus213,U50b_a2,2020,MW,0.0
bus213,U50c_a2,2020,MW,0.0
bus213,U50d_a2,2020,MW,0.0
bus213,U50e_a2,2020,MW,0.0
bus213,U50f_a2,2020,MW,0.0
bus213,U155c_a2,2020,MW,0.0
bus213,U155d_a2,2020,MW,0.0
bus213,U350_a2,2020,MW,0.0
bus213,U20a_a3,2020,MW,0.0
bus213,U20b_a3,2020,MW,0.0
bus213,U76a_a3,2020,MW,0.0
bus213,U76b_a3,2020,MW,0.0
bus213,U20c_a3,2020,MW,0.0
bus213,U20d_a3,2020,MW,0.0
bus213,U76c_a3,2020,MW,0.0
bus213,U76d_a3,2020,MW,0.0
bus213,U100a_a3,2020,MW,0.0
bus213,U100b_a3,2020,MW,0.0
bus213,U100c_a3,2020,MW,0.0
bus213,U197a_a3,2020,MW,0.0
bus213,U197b_a3,2020,MW,0.0
bus213,U197c_a3,2020,MW,0.0
bus213,U12a_a3,2020,MW,0.0
bus213,U12b_a3,2020,MW,0.0
bus213,U12c_a3,2020,MW,0.0
bus213,U12d_a3,2020,MW,0.0
bus213,U12e_a3,2020,MW,0.0
bus213,U155a_a3,2020,MW,0.0
bus213,U155b_a3,2020,MW,0.0
bus213,U400a_a3,2020,MW,0.0
bus213,U400b_a3,2020,MW,0.0
bus213,U50a_a3,2020,MW,0.0
bus213,U50b_a3,2020,MW,0.0
bus213,U50c_a3,2020,MW,0.0
bus213,U50d_a3,2020,MW,0.0
bus213,U50e_a3,2020,MW,0.0
bus213,U50f_a3,2020,MW,0.0
bus213,U155c_a3,2020,MW,0.0
bus213,U155d_a3,2020,MW,0.0
bus213,U350_a3,2020,MW,0.0
bus214,U20a_a1,2020,MW,0.0
bus214,U20b_a1,2020,MW,0.0
bus214,U76a_a1,2020,MW,0.0
bus214,U76b_a1,2020,MW,0.0
bus214,U20c_a1,2020,MW,0.0
bus214,U20d_a1,2020,MW,0.0
bus214,U76c_a1,2020,MW,0.0
bus214,U76d_a1,2020,MW,0.0
bus214,U100a_a1,2020,MW,0.0
bus214,U100b_a1,2020,MW,0.0
bus214,U100c_a1,2020,MW,0.0
bus214,U197a_a1,2020,MW,0.0
bus214,U197b_a1,2020,MW,0.0
bus214,U197c_a1,2020,MW,0.0
bus214,U12a_a1,2020,MW,0.0
bus214,U12b_a1,2020,MW,0.0
bus214,U12c_a1,2020,MW,0.0
bus214,U12d_a1,2020,MW,0.0
bus214,U12e_a1,2020,MW,0.0
bus214,U155a_a1,2020,MW,0.0
bus214,U155b_a1,2020,MW,0.0
bus214,U400a_a1,2020,MW,0.0
bus214,U400b_a1,2020,MW,0.0
bus214,U50a_a1,2020,MW,0.0
bus214,U50b_a1,2020,MW,0.0
bus214,U50c_a1,2020,MW,0.0
bus214,U50d_a1,2020,MW,0.0
bus214,U50e_a1,2020,MW,0.0
bus214,U50f_a1,2020,MW,0.0
bus214,U155c_a1,2020,MW,0.0
bus214,U155d_a1,2020,MW,0.0
bus214,U350_a1,2020,MW,0.0
bus214,U20a_a2,2020,MW,0.0
bus214,U20b_a2,2020,MW,0.0
bus214,U76a_a2,2020,MW,0.0
bus214,U76b_a2,2020,MW,0.0
bus214,U20c_a2,2020,MW,0.0
bus214,U20d_a2,2020,MW,0.0
bus214,U76c_a2,2020,MW,0.0
bus214,U76d_a2,2020,MW,0.0
bus214,U100a_a2,2020,MW,0.0
bus214,U100b_a2,2020,MW,0.0
bus214,U100c_a2,2020,MW,0.0
bus214,U197a_a2,2020,MW,0.0
bus214,U197b_a2,2020,MW,0.0
bus214,U197c_a2,2020,MW,0.0
bus214,U12a_a2,2020,MW,0.0
bus214,U12b_a2,2020,MW,0.0
bus214,U12c_a2,2020,MW,0.0
bus214,U12d_a2,2020,MW,0.0
bus214,U12e_a2,2020,MW,0.0
bus214,U155a_a2,2020,MW,0.0
bus214,U155b_a2,2020,MW,0.0
bus214,U400a_a2,2020,MW,0.0
bus214,U400b_a2,2020,MW,0.0
bus214,U50a_a2,2020,MW,0.0
bus214,U50b_a2,2020,MW,0.0
bus214,U50c_a2,2020,MW,0.0
bus214,U50d_a2,2020,MW,0.0
bus214,U50e_a2,2020,MW,0.0
bus214,U50f_a2,2020,MW,0.0
bus214,U155c_a2,2020,MW,0.0
bus214,U155d_a2,2020,MW,0.0
bus214,U350_a2,2020,MW,0.0
bus214,U20a_a3,2020,MW,0.0
bus214,U20b_a3,2020,MW,0.0
bus214,U76a_a3,2020,MW,0.0
bus214,U76b_a3,2020,MW,0.0
bus214,U20c_a3,2020,MW,0.0
bus214,U20d_a3,2020,MW,0.0
bus214,U76c_a3,2020,MW,0.0
bus214,U76d_a3,2020,MW,0.0
bus214,U100a_a3,2020,MW,0.0
bus214,U100b_a3,2020,MW,0.0
bus214,U100c_a3,2020,MW,0.0
bus214,U197a_a3,2020,MW,0.0
bus214,U197b_a3,2020,MW,0.0
bus214,U197c_a3,2020,MW,0.0
bus214,U12a_a3,2020,MW,0.0
bus214,U12b_a3,2020,MW,0.0
bus214,U12c_a3,2020,MW,0.0
bus214,U12d_a3,2020,MW,0.0
bus214,U12e_a3,2020,MW,0.0
bus214,U155a_a3,2020,MW,0.0
bus214,U155b_a3,2020,MW,0.0
bus214,U400a_a3,2020,MW,0.0
bus214,U400b_a3,2020,MW,0.0
bus214,U50a_a3,2020,MW,0.0
bus214,U50b_a3,2020,MW,0.0
bus214,U50c_a3,2020,MW,0.0
bus214,U50d_a3,2020,MW,0.0
bus214,U50e_a3,2020,MW,0.0
bus214,U50f_a3,2020,MW,0.0
bus214,U155c_a3,2020,MW,0.0
bus214,U155d_a3,2020,MW,0.0
bus214,U350_a3,2020,MW,0.0
bus215,U20a_a1,2020,MW,0.0
bus215,U20b_a1,2020,MW,0.0
bus215,U76a_a1,2020,MW,0.0
bus215,U76b_a1,2020,MW,0.0
bus215,U20c_a1,2020,MW,0.0
bus215,U20d_a1,2020,MW,0.0
bus215,U76c_a1,2020,MW,0.0
bus215,U76d_a1,2020,MW,0.0
bus215,U100a_a1,2020,MW,0.0
bus215,U100b_a1,2020,MW,0.0
bus215,U100c_a1,2020,MW,0.0
bus215,U197a_a1,2020,MW,0.0
bus215,U197b_a1,2020,MW,0.0
bus215,U197c_a1,2020,MW,0.0
bus215,U12a_a1,2020,MW,0.0
bus215,U12b_a1,2020,MW,0.0
bus215,U12c_a1,2020,MW,0.0
bus215,U12d_a1,2020,MW,0.0
bus215,U12e_a1,2020,MW,0.0
bus215,U155a_a1,2020,MW,0.0
bus215,U155b_a1,2020,MW,0.0
bus215,U400a_a1,2020,MW,0.0
bus215,U400b_a1,2020,MW,0.0
bus215,U50a_a1,2020,MW,0.0
bus215,U50b_a1,2020,MW,0.0
bus215,U50c_a1,2020,MW,0.0
bus215,U50d_a1,2020,MW,0.0
bus215,U50e_a1,2020,MW,0.0
bus215,U50f_a1,2020,MW,0.0
bus215,U155c_a1,2020,MW,0.0
bus215,U155d_a1,2020,MW,0.0
bus215,U350_a1,2020,MW,0.0
bus215,U20a_a2,2020,MW,0.0
bus215,U20b_a2,2020,MW,0.0
bus215,U76a_a2,2020,MW,0.0
bus215,U76b_a2,2020,MW,0.0
bus215,U20c_a2,2020,MW,0.0
bus215,U20d_a2,2020,MW,0.0
bus215,U76c_a2,2020,MW,0.0
bus215,U76d_a2,2020,MW,0.0
bus215,U100a_a2,2020,MW,0.0
bus215,U100b_a2,2020,MW,0.0
bus215,U100c_a2,2020,MW,0.0
bus215,U197a_a2,2020,MW,0.0
bus215,U197b_a2,2020,MW,0.0
bus215,U197c_a2,2020,MW,0.0
bus215,U12a_a2,2020,MW,0.0
bus215,U12b_a2,2020,MW,0.0
bus215,U12c_a2,2020,MW,0.0
bus215,U12d_a2,2020,MW,0.0
bus215,U12e_a2,2020,MW,0.0
bus215,U155a_a2,2020,MW,0.0
bus215,U155b_a2,2020,MW,0.0
bus215,U400a_a2,2020,MW,0.0
bus215,U400b_a2,2020,MW,0.0
bus215,U50a_a2,2020,MW,0.0
bus215,U50b_a2,2020,MW,0.0
bus215,U50c_a2,2020,MW,0.0
bus215,U50d_a2,2020,MW,0.0
bus215,U50e_a2,2020,MW,0.0
bus215,U50f_a2,2020,MW,0.0
bus215,U155c_a2,2020,MW,0.0
bus215,U155d_a2,2020,MW,0.0
bus215,U350_a2,2020,MW,0.0
bus215,U20a_a3,2020,MW,0.0
bus215,U20b_a3,2020,MW,0.0
bus215,U76a_a3,2020,MW,0.0
bus215,U76b_a3,2020,MW,0.0
bus215,U20c_a3,2020,MW,0.0
bus215,U20d_a3,2020,MW,0.0
bus215,U76c_a3,2020,MW,0.0
bus215,U76d_a3,2020,MW,0.0
bus215,U100a_a3,2020,MW,0.0
bus215,U100b_a3,2020,MW,0.0
bus215,U100c_a3,2020,MW,0.0
bus215,U197a_a3,2020,MW,0.0
bus215,U197b_a3,2020,MW,0.0
bus215,U197c_a3,2020,MW,0.0
bus215,U12a_a3,2020,MW,0.0
bus215,U12b_a3,2020,MW,0.0
bus215,U12c_a3,2020,MW,0.0
bus215,U12d_a3,2020,MW,0.0
bus215,U12e_a3,2020,MW,0.0
bus215,U155a_a3,2020,MW,0.0
bus215,U155b_a3,2020,MW,0.0
bus215,U400a_a3,2020,MW,0.0
bus215,U400b_a3,2020,MW,0.0
bus215,U50a_a3,2020,MW,0.0
bus215,U50b_a3,2020,MW,0.0
bus215,U50c_a3,2020,MW,0.0
bus215,U50d_a3,2020,MW,0.0
bus215,U50e_a3,2020,MW,0.0
bus215,U50f_a3,2020,MW,0.0
bus215,U155c_a3,2020,MW,0.0
bus215,U155d_a3,2020,MW,0.0
bus215,U350_a3,2020,MW,0.0
bus216,U20a_a1,2020,MW,0.0
bus216,U20b_a1,2020,MW,0.0
bus216,U76a_a1,2020,MW,0.0
bus216,U76b_a1,2020,MW,0.0
bus216,U20c_a1,2020,MW,0.0
bus216,U20d_a1,2020,MW,0.0
bus216,U76c_a1,2020,MW,0.0
bus216,U76d_a1,2020,MW,0.0
bus216,U100a_a1,2020,MW,0.0
bus216,U100b_a1,2020,MW,0.0
bus216,U100c_a1,2020,MW,0.0
bus216,U197a_a1,2020,MW,0.0
bus216,U197b_a1,2020,MW,0.0
bus216,U197c_a1,2020,MW,0.0
bus216,U12a_a1,2020,MW,0.0
bus216,U12b_a1,2020,MW,0.0
bus216,U12c_a1,2020,MW,0.0
bus216,U12d_a1,2020,MW,0.0
bus216,U12e_a1,2020,MW,0.0
bus216,U155a_a1,2020,MW,0.0
bus216,U155b_a1,2020,MW,0.0
bus216,U400a_a1,2020,MW,0.0
bus216,U400b_a1,2020,MW,0.0
bus216,U50a_a1,2020,MW,0.0
bus216,U50b_a1,2020,MW,0.0
bus216,U50c_a1,2020,MW,0.0
bus216,U50d_a1,2020,MW,0.0
bus216,U50e_a1,2020,MW,0.0
bus216,U50f_a1,2020,MW,0.0
bus216,U155c_a1,2020,MW,0.0
bus216,U155d_a1,2020,MW,0.0
bus216,U350_a1,2020,MW,0.0
bus216,U20a_a2,2020,MW,0.0
bus216,U20b_a2,2020,MW,0.0
bus216,U76a_a2,2020,MW,0.0
bus216,U76b_a2,2020,MW,0.0
bus216,U20c_a2,2020,MW,0.0
bus216,U20d_a2,2020,MW,0.0
bus216,U76c_a2,2020,MW,0.0
bus216,U76d_a2,2020,MW,0.0
bus216,U100a_a2,2020,MW,0.0
bus216,U100b_a2,2020,MW,0.0
bus216,U100c_a2,2020,MW,0.0
bus216,U197a_a2,2020,MW,0.0
bus216,U197b_a2,2020,MW,0.0
bus216,U197c_a2,2020,MW,0.0
bus216,U12a_a2,2020,MW,0.0
bus216,U12b_a2,2020,MW,0.0
bus216,U12c_a2,2020,MW,0.0
bus216,U12d_a2,2020,MW,0.0
bus216,U12e_a2,2020,MW,0.0
bus216,U155a_a2,2020,MW,0.0
bus216,U155b_a2,2020,MW,0.0
bus216,U400a_a2,2020,MW,0.0
bus216,U400b_a2,2020,MW,0.0
bus216,U50a_a2,2020,MW,0.0
bus216,U50b_a2,2020,MW,0.0
bus216,U50c_a2,2020,MW,0.0
bus216,U50d_a2,2020,MW,0.0
bus216,U50e_a2,2020,MW,0.0
bus216,U50f_a2,2020,MW,0.0
bus216,U155c_a2,2020,MW,0.0
bus216,U155d_a2,2020,MW,0.0
bus216,U350_a2,2020,MW,0.0
bus216,U20a_a3,2020,MW,0.0
bus216,U20b_a3,2020,MW,0.0
bus216,U76a_a3,2020,MW,0.0
bus216,U76b_a3,2020,MW,0.0
bus216,U20c_a3,2020,MW,0.0
bus216,U20d_a3,2020,MW,0.0
bus216,U76c_a3,2020,MW,0.0
bus216,U76d_a3,2020,MW,0.0
bus216,U100a_a3,2020,MW,0.0
bus216,U100b_a3,2020,MW,0.0
bus216,U100c_a3,2020,MW,0.0
bus216,U197a_a3,2020,MW,0.0
bus216,U197b_a3,2020,MW,0.0
bus216,U197c_a3,2020,MW,0.0
bus216,U12a_a3,2020,MW,0.0
bus216,U12b_a3,2020,MW,0.0
bus216,U12c_a3,2020,MW,0.0
bus216,U12d_a3,2020,MW,0.0
bus216,U12e_a3,2020,MW,0.0
bus216,U155a_a3,2020,MW,0.0
bus216,U155b_a3,2020,MW,0.0
bus216,U400a_a3,2020,MW,0.0
bus216,U400b_a3,2020,MW,0.0
bus216,U50a_a3,2020,MW,0.0
bus216,U50b_a3,2020,MW,0.0
bus216,U50c_a3,2020,MW,0.0
bus216,U50d_a3,2020,MW,0.0
bus216,U50e_a3,2020,MW,0.0
bus216,U50f_a3,2020,MW,0.0
bus216,U155c_a3,2020,MW,0.0
bus216,U155d_a3,2020,MW,0.0
bus216,U350_a3,2020,MW,0.0
bus217,U20a_a1,2020,MW,0.0
bus217,U20b_a1,2020,MW,0.0
bus217,U76a_a1,2020,MW,0.0
bus217,U76b_a1,2020,MW,0.0
bus217,U20c_a1,2020,MW,0.0
bus217,U20d_a1,2020,MW,0.0
bus217,U76c_a1,2020,MW,0.0
bus217,U76d_a1,2020,MW,0.0
bus217,U100a_a1,2020,MW,0.0
bus217,U100b_a1,2020,MW,0.0
bus217,U100c_a1,2020,MW,0.0
bus217,U197a_a1,2020,MW,0.0
bus217,U197b_a1,2020,MW,0.0
bus217,U197c_a1,2020,MW,0.0
bus217,U12a_a1,2020,MW,0.0
bus217,U12b_a1,2020,MW,0.0
bus217,U12c_a1,2020,MW,0.0
bus217,U12d_a1,2020,MW,0.0
bus217,U12e_a1,2020,MW,0.0
bus217,U155a_a1,2020,MW,0.0
bus217,U155b_a1,2020,MW,0.0
bus217,U400a_a1,2020,MW,0.0
bus217,U400b_a1,2020,MW,0.0
bus217,U50a_a1,2020,MW,0.0
bus217,U50b_a1,2020,MW,0.0
bus217,U50c_a1,2020,MW,0.0
bus217,U50d_a1,2020,MW,0.0
bus217,U50e_a1,2020,MW,0.0
bus217,U50f_a1,2020,MW,0.0
bus217,U155c_a1,2020,MW,0.0
bus217,U155d_a1,2020,MW,0.0
bus217,U350_a1,2020,MW,0.0
bus217,U20a_a2,2020,MW,0.0
bus217,U20b_a2,2020,MW,0.0
bus217,U76a_a2,2020,MW,0.0
bus217,U76b_a2,2020,MW,0.0
bus217,U20c_a2,2020,MW,0.0
bus217,U20d_a2,2020,MW,0.0
bus217,U76c_a2,2020,MW,0.0
bus217,U76d_a2,2020,MW,0.0
bus217,U100a_a2,2020,MW,0.0
bus217,U100b_a2,2020,MW,0.0
bus217,U100c_a2,2020,MW,0.0
bus217,U197a_a2,2020,MW,0.0
bus217,U197b_a2,2020,MW,0.0
bus217,U197c_a2,2020,MW,0.0
bus217,U12a_a2,2020,MW,0.0
bus217,U12b_a2,2020,MW,0.0
bus217,U12c_a2,2020,MW,0.0
bus217,U12d_a2,2020,MW,0.0
bus217,U12e_a2,2020,MW,0.0
bus217,U155a_a2,2020,MW,0.0
bus217,U155b_a2,2020,MW,0.0
bus217,U400a_a2,2020,MW,0.0
bus217,U400b_a2,2020,MW,0.0
bus217,U50a_a2,2020,MW,0.0
bus217,U50b_a2,2020,MW,0.0
bus217,U50c_a2,2020,MW,0.0
bus217,U50d_a2,2020,MW,0.0
bus217,U50e_a2,2020,MW,0.0
bus217,U50f_a2,2020,MW,0.0
bus217,U155c_a2,2020,MW,0.0
bus217,U155d_a2,2020,MW,0.0
bus217,U350_a2,2020,MW,0.0
bus217,U20a_a3,2020,MW,0.0
bus217,U20b_a3,2020,MW,0.0
bus217,U76a_a3,2020,MW,0.0
bus217,U76b_a3,2020,MW,0.0
bus217,U20c_a3,2020,MW,0.0
bus217,U20d_a3,2020,MW,0.0
bus217,U76c_a3,2020,MW,0.0
bus217,U76d_a3,2020,MW,0.0
bus217,U100a_a3,2020,MW,0.0
bus217,U100b_a3,2020,MW,0.0
bus217,U100c_a3,2020,MW,0.0
bus217,U197a_a3,2020,MW,0.0
bus217,U197b_a3,2020,MW,0.0
bus217,U197c_a3,2020,MW,0.0
bus217,U12a_a3,2020,MW,0.0
bus217,U12b_a3,2020,MW,0.0
bus217,U12c_a3,2020,MW,0.0
bus217,U12d_a3,2020,MW,0.0
bus217,U12e_a3,2020,MW,0.0
bus217,U155a_a3,2020,MW,0.0
bus217,U155b_a3,2020,MW,0.0
bus217,U400a_a3,2020,MW,0.0
bus217,U400b_a3,2020,MW,0.0
bus217,U50a_a3,2020,MW,0.0
bus217,U50b_a3,2020,MW,0.0
bus217,U50c_a3,2020,MW,0.0
bus217,U50d_a3,2020,MW,0.0
bus217,U50e_a3,2020,MW,0.0
bus217,U50f_a3,2020,MW,0.0
bus217,U155c_a3,2020,MW,0.0
bus217,U155d_a3,2020,MW,0.0
bus217,U350_a3,2020,MW,0.0
bus218,U20a_a1,2020,MW,0.0
bus218,U20b_a1,2020,MW,0.0
bus218,U76a_a1,2020,MW,0.0
bus218,U76b_a1,2020,MW,0.0
bus218,U20c_a1,2020,MW,0.0
bus218,U20d_a1,2020,MW,0.0
bus218,U76c_a1,2020,MW,0.0
bus218,U76d_a1,2020,MW,0.0
bus218,U100a_a1,2020,MW,0.0
bus218,U100b_a1,2020,MW,0.0
bus218,U100c_a1,2020,MW,0.0
bus218,U197a_a1,2020,MW,0.0
bus218,U197b_a1,2020,MW,0.0
bus218,U197c_a1,2020,MW,0.0
bus218,U12a_a1,2020,MW,0.0
bus218,U12b_a1,2020,MW,0.0
bus218,U12c_a1,2020,MW,0.0
bus218,U12d_a1,2020,MW,0.0
bus218,U12e_a1,2020,MW,0.0
bus218,U155a_a1,2020,MW,0.0
bus218,U155b_a1,2020,MW,0.0
bus218,U400a_a1,2020,MW,0.0
bus218,U400b_a1,2020,MW,0.0
bus218,U50a_a1,2020,MW,0.0
bus218,U50b_a1,2020,MW,0.0
bus218,U50c_a1,2020,MW,0.0
bus218,U50d_a1,2020,MW,0.0
bus218,U50e_a1,2020,MW,0.0
bus218,U50f_a1,2020,MW,0.0
bus218,U155c_a1,2020,MW,0.0
bus218,U155d_a1,2020,MW,0.0
bus218,U350_a1,2020,MW,0.0
bus218,U20a_a2,2020,MW,0.0
bus218,U20b_a2,2020,MW,0.0
bus218,U76a_a2,2020,MW,0.0
bus218,U76b_a2,2020,MW,0.0
bus218,U20c_a2,2020,MW,0.0
bus218,U20d_a2,2020,MW,0.0
bus218,U76c_a2,2020,MW,0.0
bus218,U76d_a2,2020,MW,0.0
bus218,U100a_a2,2020,MW,0.0
bus218,U100b_a2,2020,MW,0.0
bus218,U100c_a2,2020,MW,0.0
bus218,U197a_a2,2020,MW,0.0
bus218,U197b_a2,2020,MW,0.0
bus218,U197c_a2,2020,MW,0.0
bus218,U12a_a2,2020,MW,0.0
bus218,U12b_a2,2020,MW,0.0
bus218,U12c_a2,2020,MW,0.0
bus218,U12d_a2,2020,MW,0.0
bus218,U12e_a2,2020,MW,0.0
bus218,U155a_a2,2020,MW,0.0
bus218,U155b_a2,2020,MW,0.0
bus218,U400a_a2,2020,MW,0.0
bus218,U400b_a2,2020,MW,0.0
bus218,U50a_a2,2020,MW,0.0
bus218,U50b_a2,2020,MW,0.0
bus218,U50c_a2,2020,MW,0.0
bus218,U50d_a2,2020,MW,0.0
bus218,U50e_a2,2020,MW,0.0
bus218,U50f_a2,2020,MW,0.0
bus218,U155c_a2,2020,MW,0.0
bus218,U155d_a2,2020,MW,0.0
bus218,U350_a2,2020,MW,0.0
bus218,U20a_a3,2020,MW,0.0
bus218,U20b_a3,2020,MW,0.0
bus218,U76a_a3,2020,MW,0.0
bus218,U76b_a3,2020,MW,0.0
bus218,U20c_a3,2020,MW,0.0
bus218,U20d_a3,2020,MW,0.0
bus218,U76c_a3,2020,MW,0.0
bus218,U76d_a3,2020,MW,0.0
bus218,U100a_a3,2020,MW,0.0
bus218,U100b_a3,2020,MW,0.0
bus218,U100c_a3,2020,MW,0.0
bus218,U197a_a3,2020,MW,0.0
bus218,U197b_a3,2020,MW,0.0
bus218,U197c_a3,2020,MW,0.0
bus218,U12a_a3,2020,MW,0.0
bus218,U12b_a3,2020,MW,0.0
bus218,U12c_a3,2020,MW,0.0
bus218,U12d_a3,2020,MW,0.0
bus218,U12e_a3,2020,MW,0.0
bus218,U155a_a3,2020,MW,0.0
bus218,U155b_a3,2020,MW,0.0
bus218,U400a_a3,2020,MW,0.0
bus218,U400b_a3,2020,MW,0.0
bus218,U50a_a3,2020,MW,0.0
bus218,U50b_a3,2020,MW,0.0
bus218,U50c_a3,2020,MW,0.0
bus218,U50d_a3,2020,MW,0.0
bus218,U50e_a3,2020,MW,0.0
bus218,U50f_a3,2020,MW,0.0
bus218,U155c_a3,2020,MW,0.0
bus218,U155d_a3,2020,MW,0.0
bus218,U350_a3,2020,MW,0.0
bus219,U20a_a1,2020,MW,0.0
bus219,U20b_a1,2020,MW,0.0
bus219,U76a_a1,2020,MW,0.0
bus219,U76b_a1,2020,MW,0.0
bus219,U20c_a1,2020,MW,0.0
bus219,U20d_a1,2020,MW,0.0
bus219,U76c_a1,2020,MW,0.0
bus219,U76d_a1,2020,MW,0.0
bus219,U100a_a1,2020,MW,0.0
bus219,U100b_a1,2020,MW,0.0
bus219,U100c_a1,2020,MW,0.0
bus219,U197a_a1,2020,MW,0.0
bus219,U197b_a1,2020,MW,0.0
bus219,U197c_a1,2020,MW,0.0
bus219,U12a_a1,2020,MW,0.0
bus219,U12b_a1,2020,MW,0.0
bus219,U12c_a1,2020,MW,0.0
bus219,U12d_a1,2020,MW,0.0
bus219,U12e_a1,2020,MW,0.0
bus219,U155a_a1,2020,MW,0.0
bus219,U155b_a1,2020,MW,0.0
bus219,U400a_a1,2020,MW,0.0
bus219,U400b_a1,2020,MW,0.0
bus219,U50a_a1,2020,MW,0.0
bus219,U50b_a1,2020,MW,0.0
bus219,U50c_a1,2020,MW,0.0
bus219,U50d_a1,2020,MW,0.0
bus219,U50e_a1,2020,MW,0.0
bus219,U50f_a1,2020,MW,0.0
bus219,U155c_a1,2020,MW,0.0
bus219,U155d_a1,2020,MW,0.0
bus219,U350_a1,2020,MW,0.0
bus219,U20a_a2,2020,MW,0.0
bus219,U20b_a2,2020,MW,0.0
bus219,U76a_a2,2020,MW,0.0
bus219,U76b_a2,2020,MW,0.0
bus219,U20c_a2,2020,MW,0.0
bus219,U20d_a2,2020,MW,0.0
bus219,U76c_a2,2020,MW,0.0
bus219,U76d_a2,2020,MW,0.0
bus219,U100a_a2,2020,MW,0.0
bus219,U100b_a2,2020,MW,0.0
bus219,U100c_a2,2020,MW,0.0
bus219,U197a_a2,2020,MW,0.0
bus219,U197b_a2,2020,MW,0.0
bus219,U197c_a2,2020,MW,0.0
bus219,U12a_a2,2020,MW,0.0
bus219,U12b_a2,2020,MW,0.0
bus219,U12c_a2,2020,MW,0.0
bus219,U12d_a2,2020,MW,0.0
bus219,U12e_a2,2020,MW,0.0
bus219,U155a_a2,2020,MW,0.0
bus219,U155b_a2,2020,MW,0.0
bus219,U400a_a2,2020,MW,0.0
bus219,U400b_a2,2020,MW,0.0
bus219,U50a_a2,2020,MW,0.0
bus219,U50b_a2,2020,MW,0.0
bus219,U50c_a2,2020,MW,0.0
bus219,U50d_a2,2020,MW,0.0
bus219,U50e_a2,2020,MW,0.0
bus219,U50f_a2,2020,MW,0.0
bus219,U155c_a2,2020,MW,0.0
bus219,U155d_a2,2020,MW,0.0
bus219,U350_a2,2020,MW,0.0
bus219,U20a_a3,2020,MW,0.0
bus219,U20b_a3,2020,MW,0.0
bus219,U76a_a3,2020,MW,0.0
bus219,U76b_a3,2020,MW,0.0
bus219,U20c_a3,2020,MW,0.0
bus219,U20d_a3,2020,MW,0.0
bus219,U76c_a3,2020,MW,0.0
bus219,U76d_a3,2020,MW,0.0
bus219,U100a_a3,2020,MW,0.0
bus219,U100b_a3,2020,MW,0.0
bus219,U100c_a3,2020,MW,0.0
bus219,U197a_a3,2020,MW,0.0
bus219,U197b_a3,2020,MW,0.0
bus219,U197c_a3,2020,MW,0.0
bus219,U12a_a3,2020,MW,0.0
bus219,U12b_a3,2020,MW,0.0
bus219,U12c_a3,2020,MW,0.0
bus219,U12d_a3,2020,MW,0.0
bus219,U12e_a3,2020,MW,0.0
bus219,U155a_a3,2020,MW,0.0
bus219,U155b_a3,2020,MW,0.0
bus219,U400a_a3,2020,MW,0.0
bus219,U400b_a3,2020,MW,0.0
bus219,U50a_a3,2020,MW,0.0
bus219,U50b_a3,2020,MW,0.0
bus219,U50c_a3,2020,MW,0.0
bus219,U50d_a3,2020,MW,0.0
bus219,U50e_a3,2020,MW,0.0
