zone,tech,age,unit,value
Laos,Wind,97,MW,0.0
Laos,Wind,98,MW,0.0
Laos,Wind,99,MW,0.0
Laos,Bioenergy,0,MW,0.0
Laos,Bioenergy,1,MW,0.0
Laos,Bioenergy,2,MW,0.0
Laos,Bioenergy,3,MW,0.0
Laos,Bioenergy,4,MW,0.0
Laos,Bioenergy,5,MW,0.0
Laos,Bioenergy,6,MW,0.0
Laos,Bioenergy,7,MW,0.0
Laos,Bioenergy,8,MW,0.0
Laos,Bioenergy,9,MW,0.0
Laos,Bioenergy,10,MW,0.0
Laos,Bioenergy,11,MW,0.0
Laos,Bioenergy,12,MW,0.0
Laos,Bioenergy,13,MW,0.0
Laos,Bioenergy,14,MW,0.0
Laos,Bioenergy,15,MW,0.0
Laos,Bioenergy,16,MW,0.0
Laos,Bioenergy,17,MW,0.0
Laos,Bioenergy,18,MW,0.0
Laos,Bioenergy,19,MW,0.0
Laos,Bioenergy,20,MW,0.0
Laos,Bioenergy,21,MW,0.0
Laos,Bioenergy,22,MW,0.0
Laos,Bioenergy,23,MW,0.0
Laos,Bioenergy,24,MW,0.0
Laos,Bioenergy,25,MW,0.0
Laos,Bioenergy,26,MW,0.0
Laos,Bioenergy,27,MW,0.0
Laos,Bioenergy,28,MW,0.0
Laos,Bioenergy,29,MW,0.0
Laos,Bioenergy,30,MW,0.0
Laos,Bioenergy,31,MW,0.0
Laos,Bioenergy,32,MW,0.0
Laos,Bioenergy,33,MW,0.0
Laos,Bioenergy,34,MW,0.0
Laos,Bioenergy,35,MW,0.0
Laos,Bioenergy,36,MW,0.0
Laos,Bioenergy,37,MW,0.0
Laos,Bioenergy,38,MW,0.0
Laos,Bioenergy,39,MW,0.0
Laos,Bioenergy,40,MW,0.0
Laos,Bioenergy,41,MW,0.0
Laos,Bioenergy,42,MW,0.0
Laos,Bioenergy,43,MW,0.0
Laos,Bioenergy,44,MW,0.0
Laos,Bioenergy,45,MW,0.0
Laos,Bioenergy,46,MW,0.0
Laos,Bioenergy,47,MW,0.0
Laos,Bioenergy,48,MW,0.0
Laos,Bioenergy,49,MW,0.0
Laos,Bioenergy,50,MW,0.0
Laos,Bioenergy,51,MW,0.0
Laos,Bioenergy,52,MW,0.0
Laos,Bioenergy,53,MW,0.0
Laos,Bioenergy,54,MW,0.0
Laos,Bioenergy,55,MW,0.0
Laos,Bioenergy,56,MW,0.0
Laos,Bioenergy,57,MW,0.0
Laos,Bioenergy,58,MW,0.0
Laos,Bioenergy,59,MW,0.0
Laos,Bioenergy,60,MW,0.0
Laos,Bioenergy,61,MW,0.0
Laos,Bioenergy,62,MW,0.0
Laos,Bioenergy,63,MW,0.0
Laos,Bioenergy,64,MW,0.0
Laos,Bioenergy,65,MW,0.0
Laos,Bioenergy,66,MW,0.0
Laos,Bioenergy,67,MW,0.0
Laos,Bioenergy,68,MW,0.0
Laos,Bioenergy,69,MW,0.0
Laos,Bioenergy,70,MW,0.0
Laos,Bioenergy,71,MW,0.0
Laos,Bioenergy,72,MW,0.0
Laos,Bioenergy,73,MW,0.0
Laos,Bioenergy,74,MW,0.0
Laos,Bioenergy,75,MW,0.0
Laos,Bioenergy,76,MW,0.0
Laos,Bioenergy,77,MW,0.0
Laos,Bioenergy,78,MW,0.0
Laos,Bioenergy,79,MW,0.0
Laos,Bioenergy,80,MW,0.0
Laos,Bioenergy,81,MW,0.0
Laos,Bioenergy,82,MW,0.0
Laos,Bioenergy,83,MW,0.0
Laos,Bioenergy,84,MW,0.0
Laos,Bioenergy,85,MW,0.0
Laos,Bioenergy,86,MW,0.0
Laos,Bioenergy,87,MW,0.0
Laos,Bioenergy,88,MW,0.0
Laos,Bioenergy,89,MW,0.0
Laos,Bioenergy,90,MW,0.0
Laos,Bioenergy,91,MW,0.0
Laos,Bioenergy,92,MW,0.0
Laos,Bioenergy,93,MW,0.0
Laos,Bioenergy,94,MW,0.0
Laos,Bioenergy,95,MW,0.0
Laos,Bioenergy,96,MW,0.0
Laos,Bioenergy,97,MW,0.0
Laos,Bioenergy,98,MW,0.0
Laos,Bioenergy,99,MW,0.0
Laos,HPS,0,MW,0.0
Laos,HPS,1,MW,0.0
Laos,HPS,2,MW,0.0
Laos,HPS,3,MW,0.0
Laos,HPS,4,MW,0.0
Laos,HPS,5,MW,0.0
Laos,HPS,6,MW,0.0
Laos,HPS,7,MW,0.0
Laos,HPS,8,MW,0.0
Laos,HPS,9,MW,0.0
Laos,HPS,10,MW,0.0
Laos,HPS,11,MW,0.0
Laos,HPS,12,MW,0.0
Laos,HPS,13,MW,0.0
Laos,HPS,14,MW,0.0
Laos,HPS,15,MW,0.0
Laos,HPS,16,MW,0.0
Laos,HPS,17,MW,0.0
Laos,HPS,18,MW,0.0
Laos,HPS,19,MW,0.0
Laos,HPS,20,MW,0.0
Laos,HPS,21,MW,0.0
Laos,HPS,22,MW,0.0
Laos,HPS,23,MW,0.0
Laos,HPS,24,MW,0.0
Laos,HPS,25,MW,0.0
Laos,HPS,26,MW,0.0
Laos,HPS,27,MW,0.0
Laos,HPS,28,MW,0.0
Laos,HPS,29,MW,0.0
Laos,HPS,30,MW,0.0
Laos,HPS,31,MW,0.0
Laos,HPS,32,MW,0.0
Laos,HPS,33,MW,0.0
Laos,HPS,34,MW,0.0
Laos,HPS,35,MW,0.0
Laos,HPS,36,MW,0.0
Laos,HPS,37,MW,0.0
Laos,HPS,38,MW,0.0
Laos,HPS,39,MW,0.0
Laos,HPS,40,MW,0.0
Laos,HPS,41,MW,0.0
Laos,HPS,42,MW,0.0
Laos,HPS,43,MW,0.0
Laos,HPS,44,MW,0.0
Laos,HPS,45,MW,0.0
Laos,HPS,46,MW,0.0
Laos,HPS,47,MW,0.0
Laos,HPS,48,MW,0.0
Laos,HPS,49,MW,0.0
Laos,HPS,50,MW,0.0
Laos,HPS,51,MW,0.0
Laos,HPS,52,MW,0.0
Laos,HPS,53,MW,0.0
Laos,HPS,54,MW,0.0
Laos,HPS,55,MW,0.0
Laos,HPS,56,MW,0.0
Laos,HPS,57,MW,0.0
Laos,HPS,58,MW,0.0
Laos,HPS,59,MW,0.0
Laos,HPS,60,MW,0.0
Laos,HPS,61,MW,0.0
Laos,HPS,62,MW,0.0
Laos,HPS,63,MW,0.0
Laos,HPS,64,MW,0.0
Laos,HPS,65,MW,0.0
Laos,HPS,66,MW,0.0
Laos,HPS,67,MW,0.0
Laos,HPS,68,MW,0.0
Laos,HPS,69,MW,0.0
Laos,HPS,70,MW,0.0
Laos,HPS,71,MW,0.0
Laos,HPS,72,MW,0.0
Laos,HPS,73,MW,0.0
Laos,HPS,74,MW,0.0
Laos,HPS,75,MW,0.0
Laos,HPS,76,MW,0.0
Laos,HPS,77,MW,0.0
Laos,HPS,78,MW,0.0
Laos,HPS,79,MW,0.0
Laos,HPS,80,MW,0.0
Laos,HPS,81,MW,0.0
Laos,HPS,82,MW,0.0
Laos,HPS,83,MW,0.0
Laos,HPS,84,MW,0.0
Laos,HPS,85,MW,0.0
Laos,HPS,86,MW,0.0
Laos,HPS,87,MW,0.0
Laos,HPS,88,MW,0.0
Laos,HPS,89,MW,0.0
Laos,HPS,90,MW,0.0
Laos,HPS,91,MW,0.0
Laos,HPS,92,MW,0.0
Laos,HPS,93,MW,0.0
Laos,HPS,94,MW,0.0
Laos,HPS,95,MW,0.0
Laos,HPS,96,MW,0.0
Laos,HPS,97,MW,0.0
Laos,HPS,98,MW,0.0
Laos,HPS,99,MW,0.0
Laos,Li-ion,0,MW,0.0
Laos,Li-ion,1,MW,0.0
Laos,Li-ion,2,MW,0.0
Laos,Li-ion,3,MW,0.0
Laos,Li-ion,4,MW,0.0
Laos,Li-ion,5,MW,0.0
Laos,Li-ion,6,MW,0.0
Laos,Li-ion,7,MW,0.0
Laos,Li-ion,8,MW,0.0
Laos,Li-ion,9,MW,0.0
Laos,Li-ion,10,MW,0.0
Laos,Li-ion,11,MW,0.0
Laos,Li-ion,12,MW,0.0
Laos,Li-ion,13,MW,0.0
Laos,Li-ion,14,MW,0.0
Laos,Li-ion,15,MW,0.0
Laos,Li-ion,16,MW,0.0
Laos,Li-ion,17,MW,0.0
Laos,Li-ion,18,MW,0.0
Laos,Li-ion,19,MW,0.0
Laos,Li-ion,20,MW,0.0
Laos,Li-ion,21,MW,0.0
Laos,Li-ion,22,MW,0.0
Laos,Li-ion,23,MW,0.0
Laos,Li-ion,24,MW,0.0
Laos,Li-ion,25,MW,0.0
Laos,Li-ion,26,MW,0.0
Laos,Li-ion,27,MW,0.0
Laos,Li-ion,28,MW,0.0
Laos,Li-ion,29,MW,0.0
Laos,Li-ion,30,MW,0.0
Laos,Li-ion,31,MW,0.0
Laos,Li-ion,32,MW,0.0
Laos,Li-ion,33,MW,0.0
Laos,Li-ion,34,MW,0.0
Laos,Li-ion,35,MW,0.0
Laos,Li-ion,36,MW,0.0
Laos,Li-ion,37,MW,0.0
Laos,Li-ion,38,MW,0.0
Laos,Li-ion,39,MW,0.0
Laos,Li-ion,40,MW,0.0
Laos,Li-ion,41,MW,0.0
Laos,Li-ion,42,MW,0.0
Laos,Li-ion,43,MW,0.0
Laos,Li-ion,44,MW,0.0
Laos,Li-ion,45,MW,0.0
Laos,Li-ion,46,MW,0.0
Laos,Li-ion,47,MW,0.0
Laos,Li-ion,48,MW,0.0
Laos,Li-ion,49,MW,0.0
Laos,Li-ion,50,MW,0.0
Laos,Li-ion,51,MW,0.0
Laos,Li-ion,52,MW,0.0
Laos,Li-ion,53,MW,0.0
Laos,Li-ion,54,MW,0.0
Laos,Li-ion,55,MW,0.0
Laos,Li-ion,56,MW,0.0
Laos,Li-ion,57,MW,0.0
Laos,Li-ion,58,MW,0.0
Laos,Li-ion,59,MW,0.0
Laos,Li-ion,60,MW,0.0
Laos,Li-ion,61,MW,0.0
Laos,Li-ion,62,MW,0.0
Laos,Li-ion,63,MW,0.0
Laos,Li-ion,64,MW,0.0
Laos,Li-ion,65,MW,0.0
Laos,Li-ion,66,MW,0.0
Laos,Li-ion,67,MW,0.0
Laos,Li-ion,68,MW,0.0
Laos,Li-ion,69,MW,0.0
Laos,Li-ion,70,MW,0.0
Laos,Li-ion,71,MW,0.0
Laos,Li-ion,72,MW,0.0
Laos,Li-ion,73,MW,0.0
Laos,Li-ion,74,MW,0.0
Laos,Li-ion,75,MW,0.0
Laos,Li-ion,76,MW,0.0
Laos,Li-ion,77,MW,0.0
Laos,Li-ion,78,MW,0.0
Laos,Li-ion,79,MW,0.0
Laos,Li-ion,80,MW,0.0
Laos,Li-ion,81,MW,0.0
Laos,Li-ion,82,MW,0.0
Laos,Li-ion,83,MW,0.0
Laos,Li-ion,84,MW,0.0
Laos,Li-ion,85,MW,0.0
Laos,Li-ion,86,MW,0.0
Laos,Li-ion,87,MW,0.0
Laos,Li-ion,88,MW,0.0
Laos,Li-ion,89,MW,0.0
Laos,Li-ion,90,MW,0.0
Laos,Li-ion,91,MW,0.0
Laos,Li-ion,92,MW,0.0
Laos,Li-ion,93,MW,0.0
Laos,Li-ion,94,MW,0.0
Laos,Li-ion,95,MW,0.0
Laos,Li-ion,96,MW,0.0
Laos,Li-ion,97,MW,0.0
Laos,Li-ion,98,MW,0.0
Laos,Li-ion,99,MW,0.0
Myanmar,Coal,0,MW,120.0
Myanmar,Coal,1,MW,0.0
Myanmar,Coal,2,MW,0.0
Myanmar,Coal,3,MW,0.0
Myanmar,Coal,4,MW,0.0
Myanmar,Coal,5,MW,0.0
Myanmar,Coal,6,MW,0.0
Myanmar,Coal,7,MW,0.0
Myanmar,Coal,8,MW,0.0
Myanmar,Coal,9,MW,0.0
Myanmar,Coal,10,MW,0.0
Myanmar,Coal,11,MW,0.0
Myanmar,Coal,12,MW,0.0
Myanmar,Coal,13,MW,0.0
Myanmar,Coal,14,MW,0.0
Myanmar,Coal,15,MW,0.0
Myanmar,Coal,16,MW,0.0
Myanmar,Coal,17,MW,0.0
Myanmar,Coal,18,MW,0.0
Myanmar,Coal,19,MW,0.0
Myanmar,Coal,20,MW,0.0
Myanmar,Coal,21,MW,0.0
Myanmar,Coal,22,MW,0.0
Myanmar,Coal,23,MW,0.0
Myanmar,Coal,24,MW,0.0
Myanmar,Coal,25,MW,0.0
Myanmar,Coal,26,MW,0.0
Myanmar,Coal,27,MW,0.0
Myanmar,Coal,28,MW,0.0
Myanmar,Coal,29,MW,0.0
Myanmar,Coal,30,MW,0.0
Myanmar,Coal,31,MW,0.0
Myanmar,Coal,32,MW,0.0
Myanmar,Coal,33,MW,0.0
Myanmar,Coal,34,MW,0.0
Myanmar,Coal,35,MW,0.0
Myanmar,Coal,36,MW,0.0
Myanmar,Coal,37,MW,0.0
Myanmar,Coal,38,MW,0.0
Myanmar,Coal,39,MW,0.0
Myanmar,Coal,40,MW,0.0
Myanmar,Coal,41,MW,0.0
Myanmar,Coal,42,MW,0.0
Myanmar,Coal,43,MW,0.0
Myanmar,Coal,44,MW,0.0
Myanmar,Coal,45,MW,0.0
Myanmar,Coal,46,MW,0.0
Myanmar,Coal,47,MW,0.0
Myanmar,Coal,48,MW,0.0
Myanmar,Coal,49,MW,0.0
Myanmar,Coal,50,MW,0.0
Myanmar,Coal,51,MW,0.0
Myanmar,Coal,52,MW,0.0
Myanmar,Coal,53,MW,0.0
Myanmar,Coal,54,MW,0.0
Myanmar,Coal,55,MW,0.0
Myanmar,Coal,56,MW,0.0
Myanmar,Coal,57,MW,0.0
Myanmar,Coal,58,MW,0.0
Myanmar,Coal,59,MW,0.0
Myanmar,Coal,60,MW,0.0
Myanmar,Coal,61,MW,0.0
Myanmar,Coal,62,MW,0.0
Myanmar,Coal,63,MW,0.0
Myanmar,Coal,64,MW,0.0
Myanmar,Coal,65,MW,0.0
Myanmar,Coal,66,MW,0.0
Myanmar,Coal,67,MW,0.0
Myanmar,Coal,68,MW,0.0
Myanmar,Coal,69,MW,0.0
Myanmar,Coal,70,MW,0.0
Myanmar,Coal,71,MW,0.0
Myanmar,Coal,72,MW,0.0
Myanmar,Coal,73,MW,0.0
Myanmar,Coal,74,MW,0.0
Myanmar,Coal,75,MW,0.0
Myanmar,Coal,76,MW,0.0
Myanmar,Coal,77,MW,0.0
Myanmar,Coal,78,MW,0.0
Myanmar,Coal,79,MW,0.0
Myanmar,Coal,80,MW,0.0
Myanmar,Coal,81,MW,0.0
Myanmar,Coal,82,MW,0.0
Myanmar,Coal,83,MW,0.0
Myanmar,Coal,84,MW,0.0
Myanmar,Coal,85,MW,0.0
Myanmar,Coal,86,MW,0.0
Myanmar,Coal,87,MW,0.0
Myanmar,Coal,88,MW,0.0
Myanmar,Coal,89,MW,0.0
Myanmar,Coal,90,MW,0.0
Myanmar,Coal,91,MW,0.0
Myanmar,Coal,92,MW,0.0
Myanmar,Coal,93,MW,0.0
Myanmar,Coal,94,MW,0.0
Myanmar,Coal,95,MW,0.0
Myanmar,Coal,96,MW,0.0
Myanmar,Coal,97,MW,0.0
Myanmar,Coal,98,MW,0.0
Myanmar,Coal,99,MW,0.0
Myanmar,Oil,0,MW,25.0
Myanmar,Oil,1,MW,0.0
Myanmar,Oil,2,MW,0.0
Myanmar,Oil,3,MW,0.0
Myanmar,Oil,4,MW,0.0
Myanmar,Oil,5,MW,0.0
Myanmar,Oil,6,MW,0.0
Myanmar,Oil,7,MW,0.0
Myanmar,Oil,8,MW,0.0
Myanmar,Oil,9,MW,0.0
Myanmar,Oil,10,MW,0.0
Myanmar,Oil,11,MW,0.0
Myanmar,Oil,12,MW,0.0
Myanmar,Oil,13,MW,0.0
Myanmar,Oil,14,MW,0.0
Myanmar,Oil,15,MW,0.0
Myanmar,Oil,16,MW,0.0
Myanmar,Oil,17,MW,0.0
Myanmar,Oil,18,MW,0.0
Myanmar,Oil,19,MW,0.0
Myanmar,Oil,20,MW,0.0
Myanmar,Oil,21,MW,0.0
Myanmar,Oil,22,MW,0.0
Myanmar,Oil,23,MW,0.0
Myanmar,Oil,24,MW,0.0
Myanmar,Oil,25,MW,0.0
Myanmar,Oil,26,MW,0.0
Myanmar,Oil,27,MW,0.0
Myanmar,Oil,28,MW,0.0
Myanmar,Oil,29,MW,0.0
Myanmar,Oil,30,MW,0.0
Myanmar,Oil,31,MW,0.0
Myanmar,Oil,32,MW,0.0
Myanmar,Oil,33,MW,0.0
Myanmar,Oil,34,MW,0.0
Myanmar,Oil,35,MW,0.0
Myanmar,Oil,36,MW,0.0
Myanmar,Oil,37,MW,0.0
Myanmar,Oil,38,MW,0.0
Myanmar,Oil,39,MW,0.0
Myanmar,Oil,40,MW,0.0
Myanmar,Oil,41,MW,0.0
Myanmar,Oil,42,MW,0.0
Myanmar,Oil,43,MW,0.0
Myanmar,Oil,44,MW,0.0
Myanmar,Oil,45,MW,0.0
Myanmar,Oil,46,MW,0.0
Myanmar,Oil,47,MW,0.0
Myanmar,Oil,48,MW,0.0
Myanmar,Oil,49,MW,0.0
Myanmar,Oil,50,MW,0.0
Myanmar,Oil,51,MW,0.0
Myanmar,Oil,52,MW,0.0
Myanmar,Oil,53,MW,0.0
Myanmar,Oil,54,MW,0.0
Myanmar,Oil,55,MW,0.0
Myanmar,Oil,56,MW,0.0
Myanmar,Oil,57,MW,0.0
Myanmar,Oil,58,MW,0.0
Myanmar,Oil,59,MW,0.0
Myanmar,Oil,60,MW,0.0
Myanmar,Oil,61,MW,0.0
Myanmar,Oil,62,MW,0.0
Myanmar,Oil,63,MW,0.0
Myanmar,Oil,64,MW,0.0
Myanmar,Oil,65,MW,0.0
Myanmar,Oil,66,MW,0.0
Myanmar,Oil,67,MW,0.0
Myanmar,Oil,68,MW,0.0
Myanmar,Oil,69,MW,0.0
Myanmar,Oil,70,MW,0.0
Myanmar,Oil,71,MW,0.0
Myanmar,Oil,72,MW,0.0
Myanmar,Oil,73,MW,0.0
Myanmar,Oil,74,MW,0.0
Myanmar,Oil,75,MW,0.0
Myanmar,Oil,76,MW,0.0
Myanmar,Oil,77,MW,0.0
Myanmar,Oil,78,MW,0.0
Myanmar,Oil,79,MW,0.0
Myanmar,Oil,80,MW,0.0
Myanmar,Oil,81,MW,0.0
Myanmar,Oil,82,MW,0.0
Myanmar,Oil,83,MW,0.0
Myanmar,Oil,84,MW,0.0
Myanmar,Oil,85,MW,0.0
Myanmar,Oil,86,MW,0.0
Myanmar,Oil,87,MW,0.0
Myanmar,Oil,88,MW,0.0
Myanmar,Oil,89,MW,0.0
Myanmar,Oil,90,MW,0.0
Myanmar,Oil,91,MW,0.0
Myanmar,Oil,92,MW,0.0
Myanmar,Oil,93,MW,0.0
Myanmar,Oil,94,MW,0.0
Myanmar,Oil,95,MW,0.0
Myanmar,Oil,96,MW,0.0
Myanmar,Oil,97,MW,0.0
Myanmar,Oil,98,MW,0.0
Myanmar,Oil,99,MW,0.0
Myanmar,Gas,0,MW,3341.0
Myanmar,Gas,1,MW,0.0
Myanmar,Gas,2,MW,0.0
Myanmar,Gas,3,MW,0.0
Myanmar,Gas,4,MW,0.0
Myanmar,Gas,5,MW,0.0
Myanmar,Gas,6,MW,0.0
Myanmar,Gas,7,MW,0.0
Myanmar,Gas,8,MW,0.0
Myanmar,Gas,9,MW,0.0
Myanmar,Gas,10,MW,0.0
Myanmar,Gas,11,MW,0.0
Myanmar,Gas,12,MW,0.0
Myanmar,Gas,13,MW,0.0
Myanmar,Gas,14,MW,0.0
Myanmar,Gas,15,MW,0.0
Myanmar,Gas,16,MW,0.0
Myanmar,Gas,17,MW,0.0
Myanmar,Gas,18,MW,0.0
Myanmar,Gas,19,MW,0.0
Myanmar,Gas,20,MW,0.0
Myanmar,Gas,21,MW,0.0
Myanmar,Gas,22,MW,0.0
Myanmar,Gas,23,MW,0.0
Myanmar,Gas,24,MW,0.0
Myanmar,Gas,25,MW,0.0
Myanmar,Gas,26,MW,0.0
Myanmar,Gas,27,MW,0.0
Myanmar,Gas,28,MW,0.0
Myanmar,Gas,29,MW,0.0
Myanmar,Gas,30,MW,0.0
Myanmar,Gas,31,MW,0.0
Myanmar,Gas,32,MW,0.0
Myanmar,Gas,33,MW,0.0
Myanmar,Gas,34,MW,0.0
Myanmar,Gas,35,MW,0.0
Myanmar,Gas,36,MW,0.0
Myanmar,Gas,37,MW,0.0
Myanmar,Gas,38,MW,0.0
Myanmar,Gas,39,MW,0.0
Myanmar,Gas,40,MW,0.0
Myanmar,Gas,41,MW,0.0
Myanmar,Gas,42,MW,0.0
Myanmar,Gas,43,MW,0.0
Myanmar,Gas,44,MW,0.0
Myanmar,Gas,45,MW,0.0
Myanmar,Gas,46,MW,0.0
Myanmar,Gas,47,MW,0.0
Myanmar,Gas,48,MW,0.0
Myanmar,Gas,49,MW,0.0
Myanmar,Gas,50,MW,0.0
Myanmar,Gas,51,MW,0.0
Myanmar,Gas,52,MW,0.0
Myanmar,Gas,53,MW,0.0
Myanmar,Gas,54,MW,0.0
Myanmar,Gas,55,MW,0.0
Myanmar,Gas,56,MW,0.0
Myanmar,Gas,57,MW,0.0
Myanmar,Gas,58,MW,0.0
Myanmar,Gas,59,MW,0.0
Myanmar,Gas,60,MW,0.0
Myanmar,Gas,61,MW,0.0
Myanmar,Gas,62,MW,0.0
Myanmar,Gas,63,MW,0.0
Myanmar,Gas,64,MW,0.0
Myanmar,Gas,65,MW,0.0
Myanmar,Gas,66,MW,0.0
Myanmar,Gas,67,MW,0.0
Myanmar,Gas,68,MW,0.0
Myanmar,Gas,69,MW,0.0
Myanmar,Gas,70,MW,0.0
Myanmar,Gas,71,MW,0.0
Myanmar,Gas,72,MW,0.0
Myanmar,Gas,73,MW,0.0
Myanmar,Gas,74,MW,0.0
Myanmar,Gas,75,MW,0.0
Myanmar,Gas,76,MW,0.0
Myanmar,Gas,77,MW,0.0
Myanmar,Gas,78,MW,0.0
Myanmar,Gas,79,MW,0.0
Myanmar,Gas,80,MW,0.0
Myanmar,Gas,81,MW,0.0
Myanmar,Gas,82,MW,0.0
Myanmar,Gas,83,MW,0.0
Myanmar,Gas,84,MW,0.0
Myanmar,Gas,85,MW,0.0
Myanmar,Gas,86,MW,0.0
Myanmar,Gas,87,MW,0.0
Myanmar,Gas,88,MW,0.0
Myanmar,Gas,89,MW,0.0
Myanmar,Gas,90,MW,0.0
Myanmar,Gas,91,MW,0.0
Myanmar,Gas,92,MW,0.0
Myanmar,Gas,93,MW,0.0
Myanmar,Gas,94,MW,0.0
Myanmar,Gas,95,MW,0.0
Myanmar,Gas,96,MW,0.0
Myanmar,Gas,97,MW,0.0
Myanmar,Gas,98,MW,0.0
Myanmar,Gas,99,MW,0.0
Myanmar,Hydro,0,MW,0.0
Myanmar,Hydro,1,MW,0.0
Myanmar,Hydro,2,MW,0.0
Myanmar,Hydro,3,MW,0.0
Myanmar,Hydro,4,MW,0.0
Myanmar,Hydro,5,MW,0.0
Myanmar,Hydro,6,MW,0.0
Myanmar,Hydro,7,MW,0.0
Myanmar,Hydro,8,MW,0.0
Myanmar,Hydro,9,MW,0.0
Myanmar,Hydro,10,MW,0.0
Myanmar,Hydro,11,MW,0.0
Myanmar,Hydro,12,MW,0.0
Myanmar,Hydro,13,MW,0.0
Myanmar,Hydro,14,MW,0.0
Myanmar,Hydro,15,MW,0.0
Myanmar,Hydro,16,MW,0.0
Myanmar,Hydro,17,MW,0.0
Myanmar,Hydro,18,MW,0.0
Myanmar,Hydro,19,MW,0.0
Myanmar,Hydro,20,MW,0.0
Myanmar,Hydro,21,MW,0.0
Myanmar,Hydro,22,MW,0.0
Myanmar,Hydro,23,MW,0.0
Myanmar,Hydro,24,MW,0.0
Myanmar,Hydro,25,MW,0.0
Myanmar,Hydro,26,MW,0.0
Myanmar,Hydro,27,MW,0.0
Myanmar,Hydro,28,MW,0.0
Myanmar,Hydro,29,MW,0.0
Myanmar,Hydro,30,MW,0.0
Myanmar,Hydro,31,MW,0.0
Myanmar,Hydro,32,MW,0.0
Myanmar,Hydro,33,MW,0.0
Myanmar,Hydro,34,MW,0.0
Myanmar,Hydro,35,MW,0.0
Myanmar,Hydro,36,MW,0.0
Myanmar,Hydro,37,MW,0.0
Myanmar,Hydro,38,MW,0.0
Myanmar,Hydro,39,MW,0.0
Myanmar,Hydro,40,MW,0.0
Myanmar,Hydro,41,MW,0.0
Myanmar,Hydro,42,MW,0.0
Myanmar,Hydro,43,MW,0.0
Myanmar,Hydro,44,MW,0.0
Myanmar,Hydro,45,MW,0.0
Myanmar,Hydro,46,MW,0.0
Myanmar,Hydro,47,MW,0.0
Myanmar,Hydro,48,MW,0.0
Myanmar,Hydro,49,MW,0.0
Myanmar,Hydro,50,MW,0.0
Myanmar,Hydro,51,MW,0.0
Myanmar,Hydro,52,MW,0.0
Myanmar,Hydro,53,MW,0.0
Myanmar,Hydro,54,MW,0.0
Myanmar,Hydro,55,MW,0.0
Myanmar,Hydro,56,MW,0.0
Myanmar,Hydro,57,MW,0.0
Myanmar,Hydro,58,MW,0.0
Myanmar,Hydro,59,MW,0.0
Myanmar,Hydro,60,MW,0.0
Myanmar,Hydro,61,MW,0.0
Myanmar,Hydro,62,MW,0.0
Myanmar,Hydro,63,MW,0.0
Myanmar,Hydro,64,MW,0.0
Myanmar,Hydro,65,MW,0.0
Myanmar,Hydro,66,MW,0.0
Myanmar,Hydro,67,MW,0.0
Myanmar,Hydro,68,MW,0.0
Myanmar,Hydro,69,MW,0.0
Myanmar,Hydro,70,MW,0.0
Myanmar,Hydro,71,MW,0.0
Myanmar,Hydro,72,MW,0.0
Myanmar,Hydro,73,MW,0.0
Myanmar,Hydro,74,MW,0.0
Myanmar,Hydro,75,MW,0.0
Myanmar,Hydro,76,MW,0.0
Myanmar,Hydro,77,MW,0.0
Myanmar,Hydro,78,MW,0.0
Myanmar,Hydro,79,MW,0.0
Myanmar,Hydro,80,MW,0.0
Myanmar,Hydro,81,MW,0.0
Myanmar,Hydro,82,MW,0.0
Myanmar,Hydro,83,MW,0.0
Myanmar,Hydro,84,MW,0.0
Myanmar,Hydro,85,MW,0.0
Myanmar,Hydro,86,MW,0.0
Myanmar,Hydro,87,MW,0.0
Myanmar,Hydro,88,MW,0.0
Myanmar,Hydro,89,MW,0.0
Myanmar,Hydro,90,MW,0.0
Myanmar,Hydro,91,MW,0.0
Myanmar,Hydro,92,MW,0.0
Myanmar,Hydro,93,MW,0.0
Myanmar,Hydro,94,MW,0.0
Myanmar,Hydro,95,MW,0.0
Myanmar,Hydro,96,MW,0.0
Myanmar,Hydro,97,MW,0.0
Myanmar,Hydro,98,MW,0.0
Myanmar,Hydro,99,MW,0.0
Myanmar,Solar,0,MW,180.0
Myanmar,Solar,1,MW,0.0
Myanmar,Solar,2,MW,0.0
Myanmar,Solar,3,MW,0.0
Myanmar,Solar,4,MW,0.0
Myanmar,Solar,5,MW,0.0
Myanmar,Solar,6,MW,0.0
Myanmar,Solar,7,MW,0.0
Myanmar,Solar,8,MW,0.0
Myanmar,Solar,9,MW,0.0
Myanmar,Solar,10,MW,0.0
Myanmar,Solar,11,MW,0.0
Myanmar,Solar,12,MW,0.0
Myanmar,Solar,13,MW,0.0
Myanmar,Solar,14,MW,0.0
Myanmar,Solar,15,MW,0.0
Myanmar,Solar,16,MW,0.0
Myanmar,Solar,17,MW,0.0
Myanmar,Solar,18,MW,0.0
Myanmar,Solar,19,MW,0.0
Myanmar,Solar,20,MW,0.0
Myanmar,Solar,21,MW,0.0
Myanmar,Solar,22,MW,0.0
Myanmar,Solar,23,MW,0.0
Myanmar,Solar,24,MW,0.0
Myanmar,Solar,25,MW,0.0
Myanmar,Solar,26,MW,0.0
Myanmar,Solar,27,MW,0.0
Myanmar,Solar,28,MW,0.0
Myanmar,Solar,29,MW,0.0
Myanmar,Solar,30,MW,0.0
Myanmar,Solar,31,MW,0.0
Myanmar,Solar,32,MW,0.0
